Folder,Area,Width,Height,Alpha,Ep,K,N
Files_8539264013392967830,252,21,12,43.60281897,0.1,0.67679626,2
Files_444985644290831952,252,21,12,41.31937783,0.1,0.69082979,2
Files_-593092923931000696,252,21,12,39.2256741,0.1,0.6969395,2
Files_402138618603801236,273,21,13,64.14445781,0.1,0.53949562,2
Files_-1000528809787608087,273,21,13,60.51685009,0.1,0.5457497,2
Files_-2488246675136484230,273,21,13,57.13132107,0.1,0.61828616,2
Files_-2643357978645303058,273,21,13,53.98573178,0.1,0.65653082,2
Files_-7839594741361050923,273,21,13,51.07245641,0.1,0.69417347,2
Files_-3553014220201019985,273,21,13,48.3801416,0.1,0.73520163,2
Files_4013172377935782427,273,21,13,45.89517371,0.1,0.7624612,2
Files_-6613962709249006777,273,21,13,43.60281897,0.1,0.76533162,2
Files_-7760006229651941668,273,21,13,41.48805735,0.1,0.75776271,2
Files_-2954105796188444170,294,21,14,65.77225468,0.1,0.56148602,2
Files_-6545426294117750329,294,21,14,62.30052719,0.1,0.61391557,2
Files_-8930438689617422422,294,21,14,59.03624347,0.1,0.6614817,2
Files_7185785538878732821,294,21,14,55.98065001,0.1,0.72374171,2
Files_7435646748421746580,294,21,14,53.13010235,0.1,0.77113813,2
Files_8724636907588521801,294,21,14,50.47736873,0.1,0.80654278,2
Files_-7177906041441165466,294,21,14,48.0127875,0.1,0.82405632,2
Files_-4400812032145159432,294,21,14,45.7252243,0.1,0.83086806,2
Files_-1162171440268986853,294,21,14,43.60281897,0.1,0.82365897,2
Files_7933807785017397666,315,21,15,67.21759427,0.1,0.62280609,2
Files_3427782621275236815,315,21,15,63.89514599,0.1,0.69070074,2
Files_-9025317064199647238,315,21,15,60.75117366,0.1,0.72705202,2
Files_6944099850193702036,315,21,15,57.78907228,0.1,0.81100837,2
Files_-6674388282259220876,315,21,15,55.0079798,0.1,0.83431273,2
Files_6703490942835824413,315,21,15,52.40372885,0.1,0.87749895,2
Files_-1546774803452711139,315,21,15,49.96974073,0.1,0.89394115,2
Files_5667800226965518997,315,21,15,47.69780563,0.1,0.88623662,2
Files_-349518027163414747,315,21,15,45.57872557,0.1,0.84530341,2
Files_8185905680693699676,336,21,16,68.50795997,0.1,0.67495549,2
Files_-6513722910474778924,336,21,16,65.32713263,0.1,0.73364191,2
Files_1584344008330670070,336,21,16,62.30052719,0.1,0.79813432,2
Files_2345270624842534857,336,21,16,59.43283921,0.1,0.85876992,2
Files_7808886131304567000,336,21,16,56.72511202,0.1,0.89122743,2
Files_-3611203845717979173,336,21,16,54.1754238,0.1,0.93363677,2
Files_-629866453093774096,336,21,16,51.77956795,0.1,0.94487936,2
Files_-4110750985299436352,336,21,16,49.53167624,0.1,0.90804959,2
Files_9185574733971907334,336,21,16,47.42475704,0.1,0.87770751,2
Files_-5721506856400015766,357,21,17,69.66588697,0.1,0.72660178,2
Files_-6188529874632359546,357,21,17,66.61861606,0.1,0.77974284,2
Files_-358195435666336442,357,21,17,63.70520993,0.1,0.84287153,2
Files_-4084977572514690753,357,21,17,60.93108984,0.1,0.9077094,2
Files_7005675117332477321,357,21,17,58.29857033,0.1,0.93531779,2
Files_7769932261619122694,357,21,17,55.80735081,0.1,0.98261928,2
Files_2115108682672307938,357,21,17,53.45502768,0.1,0.98144913,2
Files_8982827378510437348,357,21,17,51.2375848,0.1,0.94211622,2
Files_3389823973957814444,357,21,17,49.14983529,0.1,0.93204268,2
Files_2517908146293078182,378,21,18,70.70995378,0.1,0.77007051,2
Files_1197485606126839900,378,21,18,67.78816931,0.1,0.83412987,2
Files_471484829459560076,378,21,18,64.98310652,0.1,0.89563508,2
Files_6122481398418091474,378,21,18,62.30052719,0.1,0.93442679,2
Files_-6693065826536889326,378,21,18,59.74356284,0.1,0.99394216,2
Files_2405070829670777169,378,21,18,57.31306346,0.1,1.02384655,2
Files_8430577257016866620,378,21,18,55.0079798,0.1,1.00090853,2
Files_400751881539455347,378,21,18,52.82574517,0.1,0.98805812,2
Files_7856294840561521302,378,21,18,50.76263289,0.1,0.96482001,2
Files_-5723747706333396450,399,21,19,71.65556576,0.1,0.80427173,2
Files_-5009214661209993117,399,21,19,68.85143122,0.1,0.88167483,2
Files_-4582136365937292831,399,21,19,66.14952609,0.1,0.93325869,2
Files_-6359316170761155003,399,21,19,63.55569844,0.1,0.96769609,2
Files_-6061264211726653634,399,21,19,61.07357416,0.1,1.00301873,2
Files_-2861340011917799355,399,21,19,58.70480224,0.1,1.05227669,2
Files_499329712117299751,399,21,19,56.44933799,0.1,1.06012386,2
Files_9167642912012305584,399,21,19,54.30573786,0.1,1.02554487,2
Files_5441382333918311991,399,21,19,52.27144555,0.1,0.99973398,2
Files_8051350723253086824,420,21,20,72.51557268,0.1,0.84974688,2
Files_4201057514500224780,420,21,20,69.82161993,0.1,0.92256649,2
Files_7606762672823707777,420,21,20,67.21759427,0.1,0.96986074,2
Files_-1574828556167005712,420,21,20,64.70926561,0.1,0.9980864,2
Files_-4911171870067317783,420,21,20,62.30052719,0.1,1.03618834,2
Files_46319582805572067,420,21,20,59.99356621,0.1,1.06712228,2
Files_6617054738000012147,420,21,20,57.78907228,0.1,1.06658191,2
Files_-5304557472301296814,420,21,20,55.68646349,0.1,1.05839086,2
Files_-1186012835653996673,420,21,20,53.68411358,0.1,1.04497905,2
Files_-544838290238688339,441,21,21,73.30075577,0.1,0.88588262,2
Files_7064978727579879679,441,21,21,70.70995378,0.1,0.95988655,2
Files_7930174431196596793,441,21,21,68.19859051,0.1,1.00140047,2
Files_-8584228979059720614,441,21,21,65.77225468,0.1,1.04137709,2
Files_5809937395480006306,441,21,21,63.43494882,0.1,1.06990225,2
Files_-2307429108316571151,441,21,21,61.18920626,0.1,1.09797953,2
Files_3886182201220852750,441,21,21,59.03624347,0.1,1.10296341,2
Files_-110839556136618181,441,21,21,56.97613244,0.1,1.08995878,2
Files_8579290455319299989,441,21,21,55.0079798,0.1,1.06942324,2
Files_-8029568704123364082,462,21,22,74.02021288,0.1,0.91153598,2
Files_7200723812248070794,462,21,22,71.52599476,0.1,0.99630799,2
Files_6800956740722460419,462,21,22,69.1022345,0.1,1.0427827,2
Files_4758037959469598638,462,21,22,66.75427834,0.1,1.08565696,2
Files_-1081629035885488218,462,21,22,64.48612957,0.1,1.1186694,2
Files_8232494132964647278,462,21,22,62.30052719,0.1,1.13617054,2
Files_4972527472656520455,462,21,22,60.19905631,0.1,1.12723343,2
Files_-8509609956255849618,462,21,22,58.18227886,0.1,1.12687635,2
Files_-7991858696552263268,462,21,22,56.24987403,0.1,1.1011271,2
Files_27869040321538508,483,21,23,74.68166421,0.1,0.94508066,2
Files_-215813156651193098,483,21,23,72.27792848,0.1,1.02413747,2
Files_3180644737719588018,483,21,23,69.93692733,0.1,1.07467379,2
Files_-2787424254165271247,483,21,23,67.66373134,0.1,1.12120887,2
Files_-5428294254615855123,483,21,23,65.46227152,0.1,1.1343422,2
Files_5741888282900327832,483,21,23,63.33539066,0.1,1.15846862,2
Files_6745491929641205121,483,21,23,61.28492247,0.1,1.15500782,2
Files_4638801402635343718,483,21,23,59.31179014,0.1,1.15621894,2
Files_9165480222937403309,483,21,23,57.41611596,0.1,1.12818962,2
Files_-3933375742252108119,504,21,24,75.2916961,0.1,0.97072617,2
Files_-8183891747435787943,504,21,24,72.97279266,0.1,1.05584265,2
Files_-6405732387645775271,504,21,24,70.70995378,0.1,1.10749998,2
Files_4517082034066545667,504,21,24,68.50795997,0.1,1.1563348,2
Files_252365625184109033,504,21,24,66.37062227,0.1,1.17844043,3
Files_2035903956403509730,504,21,24,64.30081408,0.1,1.18405327,3
Files_-2801159135520761979,504,21,24,62.30052719,0.1,1.18551594,2
Files_-2753549048898105430,504,21,24,60.37094559,0.1,1.19107664,2
Files_-6898334850732100039,504,21,24,58.51253064,0.1,1.15918079,2
Files_7405212218607656517,525,21,25,75.85595651,0.1,0.99149606,2
Files_-4366721467621489520,525,21,25,73.61666387,0.1,1.07815771,2
Files_-2935985894341702153,525,21,25,71.42765149,0.1,1.13755276,2
Files_6175751688941788736,525,21,25,69.29340786,0.1,1.17903592,3
Files_7279717560630017888,525,21,25,67.21759427,0.1,1.20304906,3
Files_5593734840127796116,525,21,25,65.20306291,0.1,1.22640266,3
Files_7575500874487878268,525,21,25,63.25189584,0.1,1.21378,3
Files_-2787078783696456838,525,21,25,61.36545973,0.1,1.22310803,2
Files_1450631887350326836,525,21,25,59.54447183,0.1,1.21964683,2
Files_6656248753628992877,546,21,26,76.37931247,0.1,1.01132285,2
Files_220504833603245528,546,21,26,74.21481049,0.1,1.08757314,3
Files_-3475356891595958309,546,21,26,72.09555249,0.1,1.16380799,3
Files_554343904853407279,546,21,26,70.02574088,0.1,1.21009087,3
Files_2772762809455511664,546,21,26,68.00887008,0.1,1.23226882,3
Files_-5313024161635425033,546,21,26,66.04773511,0.1,1.24352569,3
Files_4295118975503222955,546,21,26,64.14445781,0.1,1.25426425,3
Files_-8104237206198348534,546,21,26,62.30052719,0.1,1.24183987,2
Files_2892451547111813632,546,21,26,60.51685009,0.1,1.21007194,3
Files_-8673522073781473713,567,21,27,76.86597769,0.1,1.02195062,3
Files_937478778983768380,567,21,27,74.77181866,0.1,1.115939,3
Files_-5472285439400884239,567,21,27,72.71850163,0.1,1.18063206,3
Files_4300875768645944097,567,21,27,70.70995378,0.1,1.22392093,3
Files_-6733571469898006605,567,21,27,68.74949449,0.1,1.26528485,3
Files_-1725366177239856794,567,21,27,66.83983723,0.1,1.27576939,3
Files_2254452451812425991,567,21,27,64.98310652,0.1,1.27833983,2
Files_-5822580453971967558,567,21,27,63.18086721,0.1,1.25970908,3
Files_-6674098982050892862,567,21,27,61.43416321,0.1,1.22668043,3
Files_-18537488448028141,588,21,28,77.31961651,0.1,1.04303655,3
Files_-1823363007705552315,588,21,28,75.2916961,0.1,1.12530253,3
Files_6541207402791764131,588,21,28,73.30075577,0.1,1.20846703,3
Files_6202212136343185123,588,21,28,71.35046125,0.1,1.24641555,3
Files_1470331418965660987,588,21,28,69.44395478,0.1,1.28027782,3
Files_6693259461681623690,588,21,28,67.58385252,0.1,1.30081349,3
Files_-1498183286029268144,588,21,28,65.77225468,0.1,1.30759089,2
Files_7316698569975147916,588,21,28,64.01076642,0.1,1.29697115,2
Files_-691146400974206175,588,21,28,62.30052719,0.1,1.25553389,3
Files_7919433585687234468,609,21,29,77.74342896,0.1,1.05800769,3
Files_-4098163647279026233,609,21,29,75.77795814,0.1,1.14765914,3
Files_-286349987245722445,609,21,29,73.84606715,0.1,1.21204836,3
Files_1264350122567270399,609,21,29,71.95117552,0.1,1.26091515,3
Files_-7000085161471578586,609,21,29,70.09625046,0.1,1.30539939,3
Files_5461192806624174008,609,21,29,68.28380131,0.1,1.33676601,3
Files_-7570933756671872249,609,21,29,66.51588471,0.1,1.34710939,3
Files_-7942756586155618591,609,21,29,64.79411915,0.1,1.3395401,2
Files_3886194331084500467,609,21,29,63.119707,0.1,1.35842671,2
Files_-9022695966959753101,630,21,30,78.14022088,0.1,1.068445,3
Files_1623535137163460940,630,21,30,76.23369931,0.1,1.15759441,3
Files_-9162633914497751324,630,21,30,74.35775354,0.1,1.2361612,3
Files_6968298121668611877,630,21,30,72.51557268,0.1,1.27502196,3
Files_8847946349932745594,630,21,30,70.70995378,0.1,1.33049111,3
Files_6333679230918382799,630,21,30,68.94329441,0.1,1.35698872,3
Files_6523710071239232830,630,21,30,67.21759427,0.1,1.37181015,3
Files_7913788424498162556,630,21,30,65.53446489,0.1,1.32987461,2
Files_2017684907497071979,630,21,30,63.89514599,0.1,1.38384515,2
Files_1345416368479306979,651,21,31,78.51246183,0.1,1.07783766,3
Files_2410748170545098116,651,21,31,76.66165309,0.1,1.17156242,3
Files_-4835968320712923005,651,21,31,74.83875742,0.1,1.24113884,3
Files_6939188764986391085,651,21,31,73.04674925,0.1,1.30641425,3
Files_788034365156018236,651,21,31,71.28826212,0.1,1.3278254,3
Files_2702366051632443604,651,21,31,69.56558017,0.1,1.36747075,3
Files_7327988958642144109,651,21,31,67.88063718,0.1,1.38662655,3
Files_-1969900181300177983,651,21,31,66.23502267,0.1,1.41395367,2
Files_6127820488574398752,651,21,31,64.62999384,0.1,1.41735169,2
Files_-3377126455229933464,672,21,32,78.86233333,0.1,1.08911937,3
Files_-3034239435447407229,672,21,32,77.064242,0.1,1.1749546,3
Files_-7602199388879262128,672,21,32,75.2916961,0.1,1.24301196,3
Files_123848086755239203,672,21,32,73.54747067,0.1,1.31890084,3
Files_6415416708787989689,672,21,32,71.83404347,0.1,1.37139028,3
Files_6929587364625603698,672,21,32,70.15358581,0.1,1.37372195,3
Files_-3550098995544976470,672,21,32,68.50795997,0.1,1.40395341,3
Files_6925092677466740430,672,21,32,66.89872247,0.1,1.45849419,2
Files_7243045775630953371,672,21,32,65.32713263,0.1,1.44121516,2
Files_7443560471075938794,693,21,33,79.19176906,0.1,1.09451815,3
Files_-2206773274612069343,693,21,33,77.44361973,0.1,1.18184411,3
Files_-5597794398243510628,693,21,33,75.71890426,0.1,1.26289722,3
Files_-1481182182196844505,693,21,33,74.02021288,0.1,1.31403347,3
Files_-5496808354658026128,693,21,33,72.34987578,0.1,1.37710829,3
Files_-224407382308541228,693,21,33,70.70995378,0.1,1.40114112,3
Files_1948628477574285205,693,21,33,69.1022345,0.1,1.40651191,3
Files_2826821497835868345,693,21,33,67.52823367,0.1,1.48806617,2
Files_-5616291774079612681,693,21,33,65.98920094,0.1,1.46686294,2
Files_-4116496187335278792,714,21,34,79.50248868,0.1,1.09849795,3
Files_-191619310219215787,714,21,34,77.80170684,0.1,1.20523457,3
Files_-5736978785169316982,714,21,34,76.1224702,0.1,1.28256803,3
Files_-5116205616866531359,714,21,34,74.46719795,0.1,1.34635715,3
Files_-563018122158508833,714,21,34,72.8380812,0.1,1.39323162,3
Files_5435373185712107274,714,21,34,71.23707363,0.1,1.43372407,3
Files_-7607362880674303860,714,21,34,69.66588697,0.1,1.50250457,2
Files_-6460321814690740416,714,21,34,68.12599073,0.1,1.51130473,2
Files_-8074385898906647640,714,21,34,66.61861606,0.1,1.48914737,2
Files_-6599155852484545910,735,21,35,79.79602628,0.1,1.10785133,3
Files_9097002994556108626,735,21,35,78.14022088,0.1,1.19272242,3
Files_-3748329475552174834,735,21,35,76.50426672,0.1,1.26824835,3
Files_-4916635429716110755,735,21,35,74.89042488,0.1,1.35783157,3
Files_5309441602904855815,735,21,35,73.30075577,0.1,1.39415563,3
Files_8691602676592126898,735,21,35,71.73711006,0.1,1.43313708,3
Files_-7737576547810095560,735,21,35,70.20112365,0.1,1.53132409,2
Files_3241976827242848230,735,21,35,68.69421638,0.1,1.53330905,2
Files_6196664959045542941,735,21,35,67.21759427,0.1,1.51162431,2
Files_-2974194148322187326,756,21,36,80.07375449,0.1,1.11253605,3
Files_161016395277638489,756,21,36,78.46070214,0.1,1.21063542,3
Files_-6890554451428607798,756,21,36,76.86597769,0.1,1.28225213,3
Files_-5492186654332706324,756,21,36,75.2916961,0.1,1.35392282,3
Files_927866544997965468,756,21,36,73.73979529,0.1,1.43585401,3
Files_3019250359172838985,756,21,36,72.21202746,0.1,1.46192241,3
Files_-7964543299726373476,756,21,36,70.70995378,0.1,1.55057085,2
Files_8843263214583713955,756,21,36,69.23494238,0.1,1.54891362,2
Files_9161778233816939858,756,21,36,67.78816931,0.1,1.52665795,2
Files_2278295323767740760,777,21,37,80.33690497,0.1,1.11871861,3
Files_3012700289884572033,777,21,37,78.76453561,0.1,1.20770464,3
Files_-7501155630319162361,777,21,37,77.2091208,0.1,1.30541526,3
Files_-7755529579804461289,777,21,37,75.67264044,0.1,1.37445665,3
Files_-9165122333985501505,777,21,37,74.15691788,0.1,1.4202123,3
Files_-1094850098859460700,777,21,37,72.66361162,0.1,1.52830144,2
Files_5116416652999009050,777,21,37,71.19420989,0.1,1.55938768,2
Files_8246921501216833038,777,21,37,69.75002815,0.1,1.56385777,2
Files_-3840197686397998682,777,21,37,68.33220916,0.1,1.54280178,2
Files_4373993781122616925,798,21,38,80.58658583,0.1,1.12233417,3
Files_3098430634887558358,798,21,38,79.05296981,0.1,1.22130227,3
Files_-1605780648321015483,798,21,38,77.53506716,0.1,1.2961358,3
Files_-1052444738886870991,798,21,38,76.034733,0.1,1.37924563,3
Files_337358803236825751,798,21,38,74.55368363,0.1,1.4312111,3
Files_8584502495386288308,798,21,38,73.09348869,0.1,1.54365744,2
Files_5534062272424280517,798,21,38,71.65556576,0.1,1.58075346,2
Files_1314484084379258472,798,21,38,70.24117755,0.1,1.58149255,2
Files_1850237934563315722,798,21,38,68.85143122,0.1,1.55836271,2
Files_-2928577200852812836,819,21,39,80.82379666,0.1,1.13097786,3
Files_-3628330054230205105,819,21,39,79.32713296,0.1,1.22264512,3
Files_4985322738660746679,819,21,39,77.8450583,0.1,1.31048151,3
Files_2660379994808148979,819,21,39,76.37931247,0.1,1.38277126,3
Files_2064902442028836656,819,21,39,74.93151184,0.1,1.44298673,3
Files_-1865634518943035822,819,21,39,73.50314199,0.1,1.56198707,2
Files_6577161040308381281,819,21,39,72.09555249,0.1,1.5909365,2
Files_2742064856565345892,819,21,39,70.70995378,0.1,1.59469956,2
Files_-2612089350076540163,819,21,39,69.34741607,0.1,1.57398615,2
Files_884256709721720445,840,21,40,81.04944134,0.1,1.13362316,3
Files_-325230035455190809,840,21,40,79.58804696,0.1,1.21771489,3
Files_-5278428808362764751,840,21,40,78.14022088,0.1,1.31539155,3
Files_1970008992469923384,840,21,40,76.70759621,0.1,1.39338016,3
Files_-3382173919786150520,840,21,40,75.2916961,0.1,1.44063588,3
Files_-8998783745598210456,840,21,40,73.89392681,0.1,1.57956244,2
Files_6314207897281232099,840,21,40,72.51557268,0.1,1.6067273,2
Files_2029414385077975829,840,21,40,71.15779286,0.1,1.60575002,2
Files_2463914688528370055,840,21,40,69.82161993,0.1,1.58859064,2
Files_187933852443521186,861,21,41,81.26433916,0.1,1.12485762,3
Files_8074183823935416317,861,21,41,79.83663949,0.1,1.22381795,3
Files_-2134156743075830571,861,21,41,78.42157943,0.1,1.3075801,3
Files_-680515298528346778,861,21,41,77.02069338,0.1,1.40227121,2
Files_-5254929523512732881,861,21,41,75.63541755,0.1,1.44313015,3
Files_-8580348385854108341,861,21,41,74.26708344,0.1,1.59134189,2
Files_-4169201900968686137,861,21,41,72.91691305,0.1,1.61627181,2
Files_4501835907035777326,861,21,41,71.5860156,0.1,1.61764921,2
Files_6946365957586883262,861,21,41,70.27538583,0.1,1.59598057,2
Files_-519993316467169399,882,21,42,81.46923439,0.1,1.13885216,3
Files_-6167259484453218077,882,21,42,80.07375449,0.1,1.23954429,3
Files_4530069514068896018,882,21,42,78.69006753,0.1,1.33997164,3
Files_7167960219518970587,882,21,42,77.31961651,0.1,1.42387151,3
Files_-1757303703083415968,882,21,42,75.96375653,0.1,1.56588362,2
Files_7874515638986799263,882,21,42,74.62374875,0.1,1.61014516,2
Files_-320681579966420629,882,21,42,73.30075577,0.1,1.63539997,2
Files_5744862967020737301,882,21,42,71.99583839,0.1,1.63557038,2
Files_7289135437852147389,882,21,42,70.70995378,0.1,1.61175225,2
Files_4839112206340866401,903,21,43,81.66480462,0.1,1.1239341,3
Files_437351732908793803,903,21,43,80.30016132,0.1,1.23119513,3
Files_-5934358036587389271,903,21,43,78.94653752,0.1,1.32856187,3
Files_-1595525268937771214,903,21,43,77.60529155,0.1,1.41923368,3
Files_5377737244868163749,903,21,43,76.27770287,0.1,1.58137348,2
Files_-2703384664979454563,903,21,43,74.96496644,0.1,1.61940425,2
Files_5673751489474770349,903,21,43,73.66818839,0.1,1.64345314,2
Files_-3333751373796028038,903,21,43,72.38838285,0.1,1.64386232,2
Files_-7384389951068447212,903,21,43,71.12646992,0.1,1.6202467,2
Files_6408452580194400149,264,22,12,61.18920626,0.1,0.43560123,2
Files_4267308314393855175,264,22,12,57.31306346,0.1,0.47527028,2
Files_-3857369432958900173,264,22,12,53.74616226,0.1,0.53172519,2
Files_768020376765660886,264,22,12,50.47736873,0.1,0.57848301,2
Files_-1411228476510990769,264,22,12,47.48955292,0.1,0.62129339,2
Files_-8866409920756881810,264,22,12,44.76225954,0.1,0.65057671,2
Files_-3422539787869161566,264,22,12,42.27368901,0.1,0.68645757,2
Files_4757466916478595277,264,22,12,40.00205791,0.1,0.70729909,2
Files_7563936312333064834,264,22,12,37.92646233,0.1,0.69982668,2
Files_-7657349418987143408,286,22,13,63.08344538,0.1,0.53009546,2
Files_233630265002453667,286,22,13,59.36141466,0.1,0.55660468,2
Files_-6865187598129611224,286,22,13,55.90502205,0.1,0.62179773,2
Files_6901400583086938739,286,22,13,52.70933308,0.1,0.67314205,2
Files_-4328204453969700697,286,22,13,49.76364169,0.1,0.71557677,2
Files_-935313292757919048,286,22,13,47.05355056,0.1,0.75784046,2
